id,year,total_poultry,total_cocks,total_cockerels,total_pullets,total_nonlaying_hens,total_chicks,total_laying_hens,total_poultry_indigenous,total_cocks_indigenous,total_cockerels_indigenous,total_pullets_indigenous,total_nonlaying_hens_indigenous,total_chicks_indigenous,total_laying_hens_indigenous,total_poultry_hybrid,total_cocks_hybrid,total_cockerels_hybrid,total_pullets_hybrid,total_nonlaying_hens_hybrid,total_chicks_hybrid,total_laying_hens_hybrid,total_poultry_exotic,total_cocks_exotic,total_cockerels_exotic,total_pullets_exotic,total_nonlaying_hens_exotic,total_chicks_exotic,total_laying_hens_exotic,
47,2013,1636835,128855,53805,169879,36443,651869,595983,1629283,126797,53805,167831,36443,649487,594919,7552,0,0,0,0,0,0,0,-1,0,-1,0,-1,-1
48,2013,187960,22202,7164,22454,5220,52242,78677,185192,20777,7164,22258,5220,52242,77530,-1,-1,0,0,0,0,1147,-1,-1,0,-1,0,0,0
49,2013,960886,72704,67163,87298,17635,440348,275740,955276,71270,67163,85475,17635,439876,273857,5127,-1,0,-1,0,0,0,0,-1,0,-1,0,-1,-1
50,2013,1058382,161478,90607,119356,35054,336558,315329,1016836,156564,88421,114280,35054,318130,304387,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1
51,2013,175202,14256,9184,14848,1166,67460,68289,173604,14256,8766,14504,1166,66984,67929,-1,0,-1,-1,0,0,-1,-1,0,-1,0,0,-1,-1
52,2013,942291,129311,59760,89663,11087,324690,327780,938617,128529,59523,89215,11087,324690,325573,-1,0,-1,-1,0,0,-1,-1,-1,0,-1,0,0,-1
53,2013,1025385,112290,52790,98750,21589,379787,360179,1016462,110586,52494,97864,20718,377130,357669,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
73,2013,543884,63960,35073,48874,8511,244656,142810,542130,63628,34945,48459,8511,244656,141932,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,-1
55,2013,42583,3767,1366,3072,1083,12787,20508,41148,3669,1165,2869,1022,12578,19844,1052,0,-1,-1,0,0,516,0,-1,-1,-1,-1,-1,0
60,2013,188542,24933,8516,14858,12722,65750,61763,187230,24698,8377,14858,12660,65750,60887,919,-1,0,0,0,0,565,0,-1,-1,0,-1,0,0
61,2013,70802,8783,3756,7782,3310,26117,21054,70378,8620,3756,7738,3254,26117,20893,0,-1,0,-1,0,0,-1,187,-1,0,0,-1,0,-1
63,2013,88853,12058,5478,10034,2978,30809,27496,88459,11910,5478,10034,2885,30809,27344,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1
74,2013,701110,74548,26828,55370,19769,295360,229236,691937,74064,26660,54553,19397,292128,225135,8063,-1,0,-1,0,0,3621,0,-1,-1,-1,-1,-1,0
64,2013,224351,18623,7023,14544,-1,118767,59841,223108,18448,7023,14317,-1,118239,59527,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,-1
86,2013,424163,56824,20525,48369,6477,162466,129502,417818,56036,19973,47119,6092,160397,128202,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
81,2013,344043,40992,30283,42495,6783,136362,87127,342419,40902,30220,42458,6756,135984,86098,1277,-1,0,0,-1,0,-1,0,-1,-1,-1,0,-1,-1
82,2013,157350,17482,14201,23559,-1,65928,35203,155918,17392,14138,23521,-1,65550,34365,-1,-1,0,0,-1,0,-1,-1,-1,-1,-1,0,-1,-1
83,2013,97101,12260,9569,9800,4224,38465,22783,97101,12260,9569,9800,4224,38465,22783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
