id,year,donkeys_total,male_lt_3yrs,male_gte_3yrs,female_lt_3yrs,female_gte_3yrs,
36,2007,16896,2279,6284,2373,5960
37,2007,54196,6683,22436,3516,21561
38,2007,-1,3714,13281,2743,-1
39,2007,50738,4888,28595,3933,13322
40,2007,21076,1387,15661,742,3287
41,2007,21230,2933,7540,2583,8175
42,2007,5741,-1,4242,-1,989
79,2007,367,72,71,73,152
80,2007,2325,282,1082,242,720
43,2007,364985,32383,147820,32793,151988
44,2007,50692,3445,23774,4958,18514
45,2007,57080,5047,16129,6801,29103
46,2007,18175,1332,12028,657,4158
47,2007,66752,-1,29862,4783,24553
48,2007,-1,0,-1,0,0
49,2007,24707,1556,17169,-1,-1
50,2007,9873,940,2561,1652,4721
51,2007,1458,-1,1345,0,-1
52,2007,-1,0,-1,0,-1
53,2007,18513,-1,5944,2539,8775
73,2007,-1,0,-1,0,0
55,2007,2717,162,980,227,1349
56,2007,1167,0,957,0,-1
57,2007,4415,440,2019,342,1614
58,2007,6492,629,3257,-1,2467
59,2007,12537,437,9100,347,2652
60,2007,2655,-1,1537,-1,782
61,2007,-1,0,-1,-1,-1
63,2007,-1,0,-1,0,0
74,2007,53677,6211,11385,6251,29830
64,2007,28449,3150,4883,3015,17400
81,2007,-1,-1,-1,0,-1
82,2007,-1,0,-1,0,0
83,2007,0,0,0,0,0
84,2007,-1,0,-1,0,0
85,2007,-1,-1,0,0,-1
65,2007,8328,415,4665,459,2790
66,2007,8328,415,4665,459,2790
69,2007,14083,2203,3719,2107,6054
0,2008,5421895,588004,1964280,568306,2301305
1,2008,463492,52052,200776,46958,163706
2,2008,86697,10380,33702,7438,35178
3,2008,141815,16096,53822,17043,54854
4,2008,79210,8851,35389,8872,26098
5,2008,123099,15011,52590,12258,43240
6,2008,32670,1714,25273,1347,4336
7,2008,26451,2769,7338,3438,12906
8,2008,13519,1324,4430,1622,6144
9,2008,12932,1445,2908,1816,6763
10,2008,2017935,242339,629497,252492,893607
11,2008,272655,31760,108953,28895,103047
12,2008,221188,30693,35987,37170,117337
13,2008,200294,25101,55163,26478,93552
14,2008,405213,45329,132373,43498,184013
15,2008,303991,32725,115394,36304,119569
16,2008,280711,34377,76903,35353,134078
17,2008,181096,23254,57612,26887,73344
18,2008,70515,8454,23693,7607,30760
19,2008,57619,8749,17714,7635,23522
20,2008,22305,1558,5009,2394,13344
78,2008,2349,339,697,271,1041
21,2008,2395374,256387,896086,228310,1014591
22,2008,103668,14089,30586,11564,47429
72,2008,81697,8162,23855,11957,37723
24,2008,14931,1864,5195,2154,5718
